abs_returned_noise,abs_sent_noise,avg_returned,avg_returned_decision,avg_sent,avg_sent_decision,condition,condition_label,decision_return_ratio,experiment,final_agent_1,final_agent_2,final_mean_agent_balance,final_total,game_params_name,informed,model,model_raw,noise_applies_to,noise_direction,noise_range,noise_type,num_game_rounds,path,return_ratio,root,sent_actual_decision_ratio,task_order,task_order_label
0.7080000000000001,0.267,13.108,12.4,4.942,4.675,noisy_positive_5_informed,Positive k=5 informed,0.8841354723707665,noise_positive_mem3_claude_sonnet_45,69.2,79.64,74.42,148.84,noisy_positive_5_informed,True,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_075_neutral_anything.json,0.8841224875219209,v4_direct_provider,1.0571122994652407,myth_game,Myth -> game
1.232,0.2,13.257,12.025,5.0,4.8,noisy_positive_5_informed,Positive k=5 informed,0.8350694444444444,noise_positive_mem3_claude_sonnet_45,67.63,82.37,75.0,150.0,noisy_positive_5_informed,True,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_076_neutral_anything.json,0.8837999999999999,v4_direct_provider,1.0416666666666667,myth_game,Myth -> game
1.092,0.2,14.192,13.1,5.0,4.8,noisy_positive_5_informed,Positive k=5 informed,0.9097222222222222,noise_positive_mem3_claude_sonnet_45,71.86,78.14,75.0,150.0,noisy_positive_5_informed,True,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_077_neutral_anything.json,0.9461333333333335,v4_direct_provider,1.0416666666666667,myth_game,Myth -> game
1.346,0.2,13.596,12.25,5.0,4.8,noisy_positive_5_informed,Positive k=5 informed,0.8506944444444444,noise_positive_mem3_claude_sonnet_45,70.5,79.5,75.0,150.0,noisy_positive_5_informed,True,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_078_neutral_anything.json,0.9064000000000001,v4_direct_provider,1.0416666666666667,myth_game,Myth -> game
1.037,0.31,13.487,12.45,4.96,4.65,noisy_positive_5_informed,Positive k=5 informed,0.8924731182795699,noise_positive_mem3_claude_sonnet_45,69.81,79.39,74.6,149.2,noisy_positive_5_informed,True,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_079_neutral_anything.json,0.9063844086021505,v4_direct_provider,1.0666666666666667,myth_game,Myth -> game
1.077,0.31,13.777,12.7,4.96,4.65,noisy_positive_5_informed,Positive k=5 informed,0.910394265232975,noise_positive_mem3_claude_sonnet_45,71.05,78.14999999999999,74.6,149.2,noisy_positive_5_informed,True,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_080_neutral_anything.json,0.9258736559139783,v4_direct_provider,1.0666666666666667,myth_game,Myth -> game
1.062,0.174,14.093,13.031,4.824,4.65,noisy_positive_5_informed,Positive k=5 informed,0.9341218637992832,noise_positive_mem3_claude_sonnet_45,72.19,74.28999999999999,73.24,146.48,noisy_positive_5_informed,True,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_081_neutral_anything.json,0.9738114980652295,v4_direct_provider,1.0374193548387096,myth_game,Myth -> game
1.147,0.265,13.547,12.4,4.915,4.65,noisy_positive_5_informed,Positive k=5 informed,0.8888888888888888,noise_positive_mem3_claude_sonnet_45,73.03999999999999,75.26,74.15,148.3,noisy_positive_5_informed,True,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_082_neutral_anything.json,0.9187521193624958,v4_direct_provider,1.0569892473118279,myth_game,Myth -> game
0.745,0.3,14.445,13.7,5.0,4.7,noisy_positive_5_informed,Positive k=5 informed,0.9716312056737588,noise_positive_mem3_claude_sonnet_45,70.85,79.15,75.0,150.0,noisy_positive_5_informed,True,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_083_neutral_anything.json,0.963,v4_direct_provider,1.0638297872340425,myth_game,Myth -> game
0.888,0.311,14.28,13.392,4.961,4.65,noisy_positive_5_informed,Positive k=5 informed,0.9600000000000001,noise_positive_mem3_claude_sonnet_45,70.19,79.03,74.61,149.22,noisy_positive_5_informed,True,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_084_neutral_anything.json,0.9594839750050395,v4_direct_provider,1.0668817204301075,myth_game,Myth -> game
1.545,0.354,13.045,11.5,4.854,4.5,noisy_positive_5_informed,Positive k=5 informed,0.8518518518518519,noise_positive_mem3_claude_sonnet_45,73.97,73.11,73.53999999999999,147.07999999999998,noisy_positive_5_informed,True,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_085_neutral_anything.json,0.895824749347617,v4_direct_provider,1.0786666666666667,myth_game,Myth -> game
0.889,0.332,13.589,12.7,4.957,4.625,noisy_positive_5_informed,Positive k=5 informed,0.9153153153153153,noise_positive_mem3_claude_sonnet_45,67.52000000000001,81.62,74.57000000000001,149.14000000000001,noisy_positive_5_informed,True,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_086_neutral_anything.json,0.913791944052182,v4_direct_provider,1.0717837837837838,myth_game,Myth -> game
1.302,0.296,14.286,12.984,4.846,4.55,noisy_positive_5_informed,Positive k=5 informed,0.9512087912087912,noise_positive_mem3_claude_sonnet_45,72.72,74.2,73.46000000000001,146.92000000000002,noisy_positive_5_informed,True,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_087_neutral_anything.json,0.9826661163846473,v4_direct_provider,1.0650549450549451,myth_game,Myth -> game
1.425,0.257,14.125,12.7,4.807,4.55,noisy_positive_5_informed,Positive k=5 informed,0.9304029304029304,noise_positive_mem3_claude_sonnet_45,71.53999999999999,74.6,73.07,146.14,noisy_positive_5_informed,True,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_088_neutral_anything.json,0.9794743776437139,v4_direct_provider,1.0564835164835165,myth_game,Myth -> game
0.768,0.2,14.718,13.95,5.0,4.8,noisy_positive_5_informed,Positive k=5 informed,0.96875,noise_positive_mem3_claude_sonnet_45,72.82,77.18,75.0,150.0,noisy_positive_5_informed,True,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_089_neutral_anything.json,0.9812000000000001,v4_direct_provider,1.0416666666666667,myth_game,Myth -> game
0.781,0.215,13.029,12.2485,4.965,4.75,noisy_positive_5,Positive k=5,0.8595438596491228,noise_positive_mem3_gpt5_nano,76.03999999999999,73.25999999999999,74.64999999999999,149.29999999999998,noisy_positive_5,False,GPT-5-Nano,openai/gpt-5-nano,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game/noisy_positive_5/noise_positive_mem3_gpt5_nano_000_neutral.json,0.8747230614300103,v4_direct_provider,1.045263157894737,game,Game only
2.113,0.521,11.613,9.5,4.821,4.3,noisy_positive_5,Positive k=5,0.7364341085271318,noise_positive_mem3_gpt5_nano,90.34,56.080000000000005,73.21000000000001,146.42000000000002,noisy_positive_5,False,GPT-5-Nano,openai/gpt-5-nano,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game/noisy_positive_5/noise_positive_mem3_gpt5_nano_001_neutral.json,0.8029454470026967,v4_direct_provider,1.1211627906976744,game,Game only
2.287,0.241,12.044,9.757,4.941,4.7,noisy_positive_5,Positive k=5,0.6919858156028369,noise_positive_mem3_gpt5_nano,66.28999999999999,82.53000000000002,74.41,148.82,noisy_positive_5,False,GPT-5-Nano,openai/gpt-5-nano,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game/noisy_positive_5/noise_positive_mem3_gpt5_nano_002_neutral.json,0.8125210821021386,v4_direct_provider,1.0512765957446808,game,Game only
2.167,0.1,9.93,7.763,5.0,4.9,noisy_positive_5,Positive k=5,0.5280952380952382,noise_positive_mem3_gpt5_nano,61.10000000000001,88.89999999999999,75.0,150.0,noisy_positive_5,False,GPT-5-Nano,openai/gpt-5-nano,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game/noisy_positive_5/noise_positive_mem3_gpt5_nano_003_neutral.json,0.662,v4_direct_provider,1.0204081632653061,game,Game only
1.64,1.333,7.407,5.767,4.133,2.8,noisy_positive_5,Positive k=5,0.6865476190476189,noise_positive_mem3_gpt5_nano,77.78,54.879999999999995,66.33,132.66,noisy_positive_5,False,GPT-5-Nano,openai/gpt-5-nano,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game/noisy_positive_5/noise_positive_mem3_gpt5_nano_004_neutral.json,0.5973868860391967,v4_direct_provider,1.4760714285714285,game,Game only
1.365,0.0,10.962,9.597,5.0,5.0,noisy_positive_5,Positive k=5,0.6398,noise_positive_mem3_gpt5_nano,55.06,94.94,75.0,150.0,noisy_positive_5,False,GPT-5-Nano,openai/gpt-5-nano,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game/noisy_positive_5/noise_positive_mem3_gpt5_nano_005_neutral.json,0.7307999999999999,v4_direct_provider,1.0,game,Game only
1.467,0.3,7.994,6.527,5.0,4.7,noisy_positive_5,Positive k=5,0.4629078014184397,noise_positive_mem3_gpt5_nano,62.519999999999996,87.48,75.0,150.0,noisy_positive_5,False,GPT-5-Nano,openai/gpt-5-nano,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game/noisy_positive_5/noise_positive_mem3_gpt5_nano_006_neutral.json,0.5329333333333334,v4_direct_provider,1.0638297872340425,game,Game only
2.176,0.092,8.722,6.546,4.992,4.9,noisy_positive_5,Positive k=5,0.44530612244897955,noise_positive_mem3_gpt5_nano,67.46000000000001,82.38,74.92,149.84,noisy_positive_5,False,GPT-5-Nano,openai/gpt-5-nano,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game/noisy_positive_5/noise_positive_mem3_gpt5_nano_007_neutral.json,0.5823985042735043,v4_direct_provider,1.0187755102040816,game,Game only
3.0020000000000002,0.272,12.355,9.353,4.932,4.66,noisy_positive_5,Positive k=5,0.6690271816881258,noise_positive_mem3_gpt5_nano,77.77,70.87,74.32,148.64,noisy_positive_5,False,GPT-5-Nano,openai/gpt-5-nano,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game/noisy_positive_5/noise_positive_mem3_gpt5_nano_008_neutral.json,0.8350229791835632,v4_direct_provider,1.0583690987124463,game,Game only
1.315,0.241,10.921,9.606,4.941,4.7,noisy_positive_5,Positive k=5,0.6812765957446809,noise_positive_mem3_gpt5_nano,72.48,76.34,74.41,148.82,noisy_positive_5,False,GPT-5-Nano,openai/gpt-5-nano,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game/noisy_positive_5/noise_positive_mem3_gpt5_nano_009_neutral.json,0.7367604398569789,v4_direct_provider,1.0512765957446808,game,Game only
1.469,0.803,9.122,7.653,3.503,2.7,noisy_positive_5,Positive k=5,0.9448148148148148,noise_positive_mem3_gpt5_nano,57.209999999999994,62.85000000000001,60.03,120.06,noisy_positive_5,False,GPT-5-Nano,openai/gpt-5-nano,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game/noisy_positive_5/noise_positive_mem3_gpt5_nano_010_neutral.json,0.8680178894281092,v4_direct_provider,1.2974074074074073,game,Game only
2.365,0.3,9.837,7.472,5.0,4.7,noisy_positive_5,Positive k=5,0.5299290780141844,noise_positive_mem3_gpt5_nano,64.77000000000001,85.23000000000002,75.00000000000001,150.00000000000003,noisy_positive_5,False,GPT-5-Nano,openai/gpt-5-nano,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game/noisy_positive_5/noise_positive_mem3_gpt5_nano_011_neutral.json,0.6558,v4_direct_provider,1.0638297872340425,game,Game only
1.2209999999999999,0.242,12.678,11.457,4.542,4.3,noisy_positive_5,Positive k=5,0.888139534883721,noise_positive_mem3_gpt5_nano,64.94,75.9,70.42,140.84,noisy_positive_5,False,GPT-5-Nano,openai/gpt-5-nano,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game/noisy_positive_5/noise_positive_mem3_gpt5_nano_012_neutral.json,0.9304271246147072,v4_direct_provider,1.0562790697674418,game,Game only
1.639,0.1,10.143,8.504,5.0,4.9,noisy_positive_5,Positive k=5,0.5785034013605441,noise_positive_mem3_gpt5_nano,78.91,71.09,75.0,150.0,noisy_positive_5,False,GPT-5-Nano,openai/gpt-5-nano,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game/noisy_positive_5/noise_positive_mem3_gpt5_nano_013_neutral.json,0.6762,v4_direct_provider,1.0204081632653061,game,Game only
2.879,1.263,8.725999999999999,5.847,4.413,3.15,noisy_positive_5,Positive k=5,0.6187301587301587,noise_positive_mem3_gpt5_nano,63.07000000000001,75.19,69.13,138.26,noisy_positive_5,False,GPT-5-Nano,openai/gpt-5-nano,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game/noisy_positive_5/noise_positive_mem3_gpt5_nano_014_neutral.json,0.659113226074477,v4_direct_provider,1.400952380952381,game,Game only
1.777,0.45,7.6049999999999995,5.828,5.0,4.55,noisy_positive_5_informed,Positive k=5 informed,0.426959706959707,noise_positive_mem3_gpt5_nano,72.93,77.07,75.0,150.0,noisy_positive_5_informed,True,GPT-5-Nano,openai/gpt-5-nano,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_015_neutral.json,0.5070000000000001,v4_direct_provider,1.098901098901099,game,Game only
1.721,0.046,12.708,10.987,4.946,4.9,noisy_positive_5_informed,Positive k=5 informed,0.7474149659863946,noise_positive_mem3_gpt5_nano,69.18,79.74000000000001,74.46000000000001,148.92000000000002,noisy_positive_5_informed,True,GPT-5-Nano,openai/gpt-5-nano,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_016_neutral.json,0.8564496562879095,v4_direct_provider,1.009387755102041,game,Game only
1.1179999999999999,1.161,12.315,11.197,4.418,3.257,noisy_positive_5_informed,Positive k=5 informed,1.145942073482755,noise_positive_mem3_gpt5_nano,70.77,67.58999999999999,69.17999999999999,138.35999999999999,noisy_positive_5_informed,True,GPT-5-Nano,openai/gpt-5-nano,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_017_neutral.json,0.9291534631054775,v4_direct_provider,1.3564630027632791,game,Game only
1.888,0.907,8.671,6.7829999999999995,4.757,3.85,noisy_positive_5_informed,Positive k=5 informed,0.5872727272727273,noise_positive_mem3_gpt5_nano,63.91999999999999,81.22,72.57,145.14,noisy_positive_5_informed,True,GPT-5-Nano,openai/gpt-5-nano,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_018_neutral.json,0.6075958236984093,v4_direct_provider,1.2355844155844156,game,Game only
2.181,0.28700000000000003,12.381,10.2,4.987,4.7,noisy_positive_5_informed,Positive k=5 informed,0.723404255319149,noise_positive_mem3_gpt5_nano,71.8,77.94000000000001,74.87,149.74,noisy_positive_5_informed,True,GPT-5-Nano,openai/gpt-5-nano,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_019_neutral.json,0.8275516342490474,v4_direct_provider,1.0610638297872341,game,Game only
1.454,0.573,8.821,7.367,4.973,4.4,noisy_positive_5_informed,Positive k=5 informed,0.5581060606060606,noise_positive_mem3_gpt5_nano,75.48,73.97999999999999,74.72999999999999,149.45999999999998,noisy_positive_5_informed,True,GPT-5-Nano,openai/gpt-5-nano,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_020_neutral.json,0.5912594677927475,v4_direct_provider,1.1302272727272729,game,Game only
2.592,0.379,10.931,8.339,4.979,4.6,noisy_positive_5_informed,Positive k=5 informed,0.6042753623188406,noise_positive_mem3_gpt5_nano,81.88,67.7,74.78999999999999,149.57999999999998,noisy_positive_5_informed,True,GPT-5-Nano,openai/gpt-5-nano,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_021_neutral.json,0.7318069224074447,v4_direct_provider,1.0823913043478262,game,Game only
2.621,0.454,10.068999999999999,7.448,4.854,4.4,noisy_positive_5_informed,Positive k=5 informed,0.5642424242424243,noise_positive_mem3_gpt5_nano,68.01,79.07,73.53999999999999,147.07999999999998,noisy_positive_5_informed,True,GPT-5-Nano,openai/gpt-5-nano,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_022_neutral.json,0.6914572174151902,v4_direct_provider,1.1031818181818183,game,Game only
1.906,0.8,11.506,9.6,4.726,3.926,noisy_positive_5_informed,Positive k=5 informed,0.815078960774325,noise_positive_mem3_gpt5_nano,62.89999999999999,81.62,72.25999999999999,144.51999999999998,noisy_positive_5_informed,True,GPT-5-Nano,openai/gpt-5-nano,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_023_neutral.json,0.811539004090845,v4_direct_provider,1.2037697401935812,game,Game only
