version,experiment,model,task_order,noise_condition,noise_label,informed,balance_r10,mean_sent,mean_returned,path
v4_direct_provider_A1_adversarial_bootstrap,gpt5nano_partner_myth_adversarial_bootstrap,gpt-5-nano,myth_game,noisy_bootstrap_cooperation,gpt5nano_partner_myth_adversarial_bootstrap,False,59.0,3.4,10.2,noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/myth_game/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_036_neutral_trickster_exploitation.json
v4_direct_provider_A1_adversarial_bootstrap,gpt5nano_partner_myth_adversarial_bootstrap,gpt-5-nano,game_myth,noisy_bootstrap_cooperation_informed,gpt5nano_partner_myth_adversarial_bootstrap,True,70.0,4.5,13.5,noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_adversarial_bootstrap_019_neutral_trickster_exploitation.json
v4_direct_provider_A1_adversarial_bootstrap,gpt5nano_partner_myth_adversarial_bootstrap,gpt-5-nano,game_myth,noisy_bootstrap_cooperation_informed,gpt5nano_partner_myth_adversarial_bootstrap,True,67.0,4.2,12.6,noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_adversarial_bootstrap_016_neutral_trickster_exploitation.json
v4_direct_provider_A1_adversarial_bootstrap,gpt5nano_partner_myth_adversarial_bootstrap,gpt-5-nano,game_myth,noisy_bootstrap_cooperation_informed,gpt5nano_partner_myth_adversarial_bootstrap,True,64.0,3.9,11.7,noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_adversarial_bootstrap_021_neutral_trickster_exploitation.json
v4_direct_provider_A1_adversarial_bootstrap,gpt5nano_partner_myth_adversarial_bootstrap,gpt-5-nano,game_myth,noisy_bootstrap_cooperation_informed,gpt5nano_partner_myth_adversarial_bootstrap,True,74.0,4.9,14.7,noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_adversarial_bootstrap_015_neutral_trickster_exploitation.json
v4_direct_provider_A1_adversarial_bootstrap,gpt5nano_partner_myth_adversarial_bootstrap,gpt-5-nano,game_myth,noisy_bootstrap_cooperation_informed,gpt5nano_partner_myth_adversarial_bootstrap,True,65.0,4.0,12.0,noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_adversarial_bootstrap_022_neutral_trickster_exploitation.json
v4_direct_provider_A1_adversarial_bootstrap,gpt5nano_partner_myth_adversarial_bootstrap,gpt-5-nano,game_myth,noisy_bootstrap_cooperation_informed,gpt5nano_partner_myth_adversarial_bootstrap,True,70.0,4.5,13.5,noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_adversarial_bootstrap_028_neutral_trickster_exploitation.json
v4_direct_provider_A1_adversarial_bootstrap,gpt5nano_partner_myth_adversarial_bootstrap,gpt-5-nano,game_myth,noisy_bootstrap_cooperation_informed,gpt5nano_partner_myth_adversarial_bootstrap,True,66.0,4.1,12.3,noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_adversarial_bootstrap_027_neutral_trickster_exploitation.json
v4_direct_provider_A1_adversarial_bootstrap,gpt5nano_partner_myth_adversarial_bootstrap,gpt-5-nano,game_myth,noisy_bootstrap_cooperation_informed,gpt5nano_partner_myth_adversarial_bootstrap,True,67.0,4.2,12.6,noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_adversarial_bootstrap_024_neutral_trickster_exploitation.json
v4_direct_provider_A1_adversarial_bootstrap,gpt5nano_partner_myth_adversarial_bootstrap,gpt-5-nano,game_myth,noisy_bootstrap_cooperation_informed,gpt5nano_partner_myth_adversarial_bootstrap,True,74.0,4.9,14.7,noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_adversarial_bootstrap_018_neutral_trickster_exploitation.json
v4_direct_provider_A1_adversarial_bootstrap,gpt5nano_partner_myth_adversarial_bootstrap,gpt-5-nano,game_myth,noisy_bootstrap_cooperation_informed,gpt5nano_partner_myth_adversarial_bootstrap,True,63.0,3.8,11.4,noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_adversarial_bootstrap_020_neutral_trickster_exploitation.json
v4_direct_provider_A1_adversarial_bootstrap,gpt5nano_partner_myth_adversarial_bootstrap,gpt-5-nano,game_myth,noisy_bootstrap_cooperation_informed,gpt5nano_partner_myth_adversarial_bootstrap,True,61.0,3.6,10.8,noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_adversarial_bootstrap_017_neutral_trickster_exploitation.json
v4_direct_provider_A1_adversarial_bootstrap,gpt5nano_partner_myth_adversarial_bootstrap,gpt-5-nano,game_myth,noisy_bootstrap_cooperation_informed,gpt5nano_partner_myth_adversarial_bootstrap,True,74.0,4.9,14.7,noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_adversarial_bootstrap_023_neutral_trickster_exploitation.json
v4_direct_provider_A1_adversarial_bootstrap,gpt5nano_partner_myth_adversarial_bootstrap,gpt-5-nano,game_myth,noisy_bootstrap_cooperation_informed,gpt5nano_partner_myth_adversarial_bootstrap,True,71.0,4.6,13.8,noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_adversarial_bootstrap_029_neutral_trickster_exploitation.json
v4_direct_provider_A1_adversarial_bootstrap,gpt5nano_partner_myth_adversarial_bootstrap,gpt-5-nano,game_myth,noisy_bootstrap_cooperation_informed,gpt5nano_partner_myth_adversarial_bootstrap,True,74.0,4.9,14.7,noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_adversarial_bootstrap_026_neutral_trickster_exploitation.json
v4_direct_provider_A1_adversarial_bootstrap,gpt5nano_partner_myth_adversarial_bootstrap,gpt-5-nano,game_myth,noisy_bootstrap_cooperation_informed,gpt5nano_partner_myth_adversarial_bootstrap,True,65.0,4.0,12.0,noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_adversarial_bootstrap_025_neutral_trickster_exploitation.json
v4_direct_provider_A1_adversarial_bootstrap,gpt5nano_partner_myth_adversarial_bootstrap,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_adversarial_bootstrap,False,68.0,4.3,12.9,noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_005_neutral_trickster_exploitation.json
v4_direct_provider_A1_adversarial_bootstrap,gpt5nano_partner_myth_adversarial_bootstrap,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_adversarial_bootstrap,False,71.0,4.6,13.8,noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_009_neutral_trickster_exploitation.json
v4_direct_provider_A1_adversarial_bootstrap,gpt5nano_partner_myth_adversarial_bootstrap,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_adversarial_bootstrap,False,72.0,4.7,14.1,noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_006_neutral_trickster_exploitation.json
v4_direct_provider_A1_adversarial_bootstrap,gpt5nano_partner_myth_adversarial_bootstrap,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_adversarial_bootstrap,False,72.0,4.7,14.1,noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_010_neutral_trickster_exploitation.json
v4_direct_provider_A1_adversarial_bootstrap,gpt5nano_partner_myth_adversarial_bootstrap,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_adversarial_bootstrap,False,66.0,4.1,12.3,noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_003_neutral_trickster_exploitation.json
v4_direct_provider_A1_adversarial_bootstrap,gpt5nano_partner_myth_adversarial_bootstrap,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_adversarial_bootstrap,False,60.0,3.5,10.5,noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_013_neutral_trickster_exploitation.json
v4_direct_provider_A1_adversarial_bootstrap,gpt5nano_partner_myth_adversarial_bootstrap,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_adversarial_bootstrap,False,73.0,4.8,14.4,noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_000_neutral_trickster_exploitation.json
v4_direct_provider_A1_adversarial_bootstrap,gpt5nano_partner_myth_adversarial_bootstrap,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_adversarial_bootstrap,False,65.0,4.0,12.0,noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_004_neutral_trickster_exploitation.json
v4_direct_provider_A1_adversarial_bootstrap,gpt5nano_partner_myth_adversarial_bootstrap,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_adversarial_bootstrap,False,62.0,3.7,11.1,noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_008_neutral_trickster_exploitation.json
v4_direct_provider_A1_adversarial_bootstrap,gpt5nano_partner_myth_adversarial_bootstrap,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_adversarial_bootstrap,False,53.0,2.8,8.4,noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_007_neutral_trickster_exploitation.json
v4_direct_provider_A1_adversarial_bootstrap,gpt5nano_partner_myth_adversarial_bootstrap,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_adversarial_bootstrap,False,66.0,4.1,12.3,noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_014_neutral_trickster_exploitation.json
v4_direct_provider_A1_adversarial_bootstrap,gpt5nano_partner_myth_adversarial_bootstrap,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_adversarial_bootstrap,False,66.0,4.1,12.3,noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_002_neutral_trickster_exploitation.json
v4_direct_provider_A1_adversarial_bootstrap,gpt5nano_partner_myth_adversarial_bootstrap,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_adversarial_bootstrap,False,64.0,3.9,11.7,noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_011_neutral_trickster_exploitation.json
v4_direct_provider_A1_adversarial_bootstrap,gpt5nano_partner_myth_adversarial_bootstrap,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_adversarial_bootstrap,False,69.0,4.4,13.2,noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_001_neutral_trickster_exploitation.json
v4_direct_provider_A1_adversarial_bootstrap,gpt5nano_partner_myth_adversarial_bootstrap,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_adversarial_bootstrap,False,72.0,4.7,14.1,noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_012_neutral_trickster_exploitation.json
v4_direct_provider_targeted_k1_gpt5nano,targeted_myth_k1_gpt5nano,gpt-5-nano,game,noisy_positive_1,targeted_myth_k1_gpt5nano,False,71.85,4.6850000000000005,4.437,noise_experiments/v4_direct_provider_targeted_k1_gpt5nano/targeted_myth_k1_gpt5nano/gpt-5-nano/game/noisy_positive_1/targeted_myth_k1_gpt5nano_006_neutral.json
v4_direct_provider_targeted_k1_gpt5nano,targeted_myth_k1_gpt5nano,gpt-5-nano,game,noisy_positive_1,targeted_myth_k1_gpt5nano,False,61.029999999999994,3.603,6.18,noise_experiments/v4_direct_provider_targeted_k1_gpt5nano/targeted_myth_k1_gpt5nano/gpt-5-nano/game/noisy_positive_1/targeted_myth_k1_gpt5nano_007_neutral.json
v4_direct_provider_targeted_k1_gpt5nano,targeted_myth_k1_gpt5nano,gpt-5-nano,game,noisy_positive_1,targeted_myth_k1_gpt5nano,False,56.709999999999994,3.171,4.739,noise_experiments/v4_direct_provider_targeted_k1_gpt5nano/targeted_myth_k1_gpt5nano/gpt-5-nano/game/noisy_positive_1/targeted_myth_k1_gpt5nano_005_neutral.json
v4_direct_provider_targeted_k1_gpt5nano,targeted_myth_k1_gpt5nano,gpt-5-nano,game,noisy_positive_1,targeted_myth_k1_gpt5nano,False,70.30000000000001,4.529999999999999,7.872,noise_experiments/v4_direct_provider_targeted_k1_gpt5nano/targeted_myth_k1_gpt5nano/gpt-5-nano/game/noisy_positive_1/targeted_myth_k1_gpt5nano_009_neutral.json
v4_direct_provider_targeted_k1_gpt5nano,targeted_myth_k1_gpt5nano,gpt-5-nano,game,noisy_positive_1,targeted_myth_k1_gpt5nano,False,73.10000000000001,4.8100000000000005,8.086000000000002,noise_experiments/v4_direct_provider_targeted_k1_gpt5nano/targeted_myth_k1_gpt5nano/gpt-5-nano/game/noisy_positive_1/targeted_myth_k1_gpt5nano_008_neutral.json
v4_direct_provider_targeted_k1_gpt5nano,targeted_myth_k1_gpt5nano,gpt-5-nano,game,noisy_negative_1,targeted_myth_k1_gpt5nano,False,57.190000000000005,3.219,2.6599999999999993,noise_experiments/v4_direct_provider_targeted_k1_gpt5nano/targeted_myth_k1_gpt5nano/gpt-5-nano/game/noisy_negative_1/targeted_myth_k1_gpt5nano_001_neutral.json
v4_direct_provider_targeted_k1_gpt5nano,targeted_myth_k1_gpt5nano,gpt-5-nano,game,noisy_negative_1,targeted_myth_k1_gpt5nano,False,55.620000000000005,3.062,6.453,noise_experiments/v4_direct_provider_targeted_k1_gpt5nano/targeted_myth_k1_gpt5nano/gpt-5-nano/game/noisy_negative_1/targeted_myth_k1_gpt5nano_000_neutral.json
v4_direct_provider_targeted_k1_gpt5nano,targeted_myth_k1_gpt5nano,gpt-5-nano,game,noisy_negative_1,targeted_myth_k1_gpt5nano,False,45.739999999999995,2.074,0.9440000000000002,noise_experiments/v4_direct_provider_targeted_k1_gpt5nano/targeted_myth_k1_gpt5nano/gpt-5-nano/game/noisy_negative_1/targeted_myth_k1_gpt5nano_002_neutral.json
v4_direct_provider_targeted_k1_gpt5nano,targeted_myth_k1_gpt5nano,gpt-5-nano,game,noisy_negative_1,targeted_myth_k1_gpt5nano,False,52.32000000000001,2.7319999999999998,4.292,noise_experiments/v4_direct_provider_targeted_k1_gpt5nano/targeted_myth_k1_gpt5nano/gpt-5-nano/game/noisy_negative_1/targeted_myth_k1_gpt5nano_004_neutral.json
v4_direct_provider_targeted_k1_gpt5nano,targeted_myth_k1_gpt5nano,gpt-5-nano,game,noisy_negative_1,targeted_myth_k1_gpt5nano,False,70.78999999999999,4.579,6.3069999999999995,noise_experiments/v4_direct_provider_targeted_k1_gpt5nano/targeted_myth_k1_gpt5nano/gpt-5-nano/game/noisy_negative_1/targeted_myth_k1_gpt5nano_003_neutral.json
v4_direct_provider_targeted_k1_gpt5nano,targeted_myth_k1_gpt5nano,gpt-5-nano,myth_game,noisy_positive_1,targeted_myth_k1_gpt5nano,False,72.64,4.764,6.305,noise_experiments/v4_direct_provider_targeted_k1_gpt5nano/targeted_myth_k1_gpt5nano/gpt-5-nano/myth_game/noisy_positive_1/targeted_myth_k1_gpt5nano_047_neutral_trickster_exploitation.json
v4_direct_provider_targeted_k1_gpt5nano,targeted_myth_k1_gpt5nano,gpt-5-nano,myth_game,noisy_positive_1,targeted_myth_k1_gpt5nano,False,59.75,3.475,6.2090000000000005,noise_experiments/v4_direct_provider_targeted_k1_gpt5nano/targeted_myth_k1_gpt5nano/gpt-5-nano/myth_game/noisy_positive_1/targeted_myth_k1_gpt5nano_035_neutral_reciprocity_oath.json
v4_direct_provider_targeted_k1_gpt5nano,targeted_myth_k1_gpt5nano,gpt-5-nano,myth_game,noisy_positive_1,targeted_myth_k1_gpt5nano,False,72.24000000000001,4.723999999999999,8.652,noise_experiments/v4_direct_provider_targeted_k1_gpt5nano/targeted_myth_k1_gpt5nano/gpt-5-nano/myth_game/noisy_positive_1/targeted_myth_k1_gpt5nano_048_neutral_trickster_exploitation.json
v4_direct_provider_targeted_k1_gpt5nano,targeted_myth_k1_gpt5nano,gpt-5-nano,myth_game,noisy_positive_1,targeted_myth_k1_gpt5nano,False,71.89,4.689,8.805,noise_experiments/v4_direct_provider_targeted_k1_gpt5nano/targeted_myth_k1_gpt5nano/gpt-5-nano/myth_game/noisy_positive_1/targeted_myth_k1_gpt5nano_036_neutral_reciprocity_oath.json
v4_direct_provider_targeted_k1_gpt5nano,targeted_myth_k1_gpt5nano,gpt-5-nano,myth_game,noisy_positive_1,targeted_myth_k1_gpt5nano,False,73.46000000000001,4.846,8.582,noise_experiments/v4_direct_provider_targeted_k1_gpt5nano/targeted_myth_k1_gpt5nano/gpt-5-nano/myth_game/noisy_positive_1/targeted_myth_k1_gpt5nano_039_neutral_reciprocity_oath.json
v4_direct_provider_targeted_k1_gpt5nano,targeted_myth_k1_gpt5nano,gpt-5-nano,myth_game,noisy_positive_1,targeted_myth_k1_gpt5nano,False,68.19,4.319,7.253000000000002,noise_experiments/v4_direct_provider_targeted_k1_gpt5nano/targeted_myth_k1_gpt5nano/gpt-5-nano/myth_game/noisy_positive_1/targeted_myth_k1_gpt5nano_038_neutral_reciprocity_oath.json
