condition,arm,run,round,agent,word_count,role_frame_hits,action_hits,exchange_hits,has_role_frame,has_action,has_exchange,text_preview
"Negative U(0,2) (Informed)",myth_control,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_011_neutral_rep01_myth_control_anything.json,9,Agent_1,209,0,4,3,False,True,True,"Myth: The Wind and Stars had entered the spiral the Mountains warned of. After the Wind carried more starlight than before, he received nothing in return—not scattered fragments, but true emptiness. ""Perhaps the Cloud to"
"Negative U(0,2) (Informed)",myth_control,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_011_neutral_rep01_myth_control_anything.json,9,Agent_2,207,0,0,4,False,False,True,"Myth: Lyra gazed down at the merchant's tiny candle offering, feeling the weight of their mutual dimness. The Mountains' words echoed: ""Sometimes one must risk shining brighter to break the cycle."" ""But I risked before,"""
"Negative U(0,2) (Informed)",myth_control,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_011_neutral_rep01_myth_control_anything.json,10,Agent_2,217,0,4,4,False,True,True,"Myth: Lyra had brightened her light to a moderate glow, hoping to break the spiral. But when dawn came, she received only the faintest spark in return—as if her effort had vanished into void. ""Did the Cloud consume my li"
"Negative U(0,2) (Informed)",myth_control,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_011_neutral_rep01_myth_control_anything.json,10,Agent_1,213,0,1,2,False,True,True,"Myth: After the Wind accepted the ending, Lyra's words drifted across the distance: ""I'll shine moderately... to control only my own light, and let the outcome unfold as it would."" The Wind paused in his withdrawal. ""She"
"Negative U(0,2) (Informed)",myth_control,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_012_neutral_rep02_myth_control_anything.json,1,Agent_1,206,0,1,5,False,True,True,"# The Weaver's Gift Long ago, when the world was young, the night sky was empty and black. People feared the darkness and huddled in their homes once the sun disappeared. In a small village lived a weaver named Aria, who"
"Negative U(0,2) (Informed)",myth_control,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_012_neutral_rep02_myth_control_anything.json,1,Agent_2,201,0,0,0,False,False,False,"**The Legend of the Mountain Peaks** Long ago, the Earth was flat and smooth like a calm sea. The Sky grew lonely, for it could never touch the ground below. Day after day, the Sky stretched downward, but no matter how h"
"Negative U(0,2) (Informed)",myth_control,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_012_neutral_rep02_myth_control_anything.json,2,Agent_2,207,0,0,1,False,False,True,"Myth: Long ago, the Sun and Moon lived on opposite sides of the world, never meeting. The Sun blazed alone through endless days, while the Moon drifted through eternal nights. Each grew weary of their solitude. One day, "
"Negative U(0,2) (Informed)",myth_control,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_012_neutral_rep02_myth_control_anything.json,2,Agent_1,199,0,0,9,False,False,True,"Myth: In ancient times, the world had only one season—endless summer. The Sun blazed without rest, and the land grew parched and weary. Plants withered, unable to bear fruit without respite. A gardener named Elara tended"
"Negative U(0,2) (Informed)",myth_control,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_012_neutral_rep02_myth_control_anything.json,3,Agent_1,201,0,0,6,False,False,True,"Myth: Before the world knew fire, people lived in cold darkness when the Sun set. They huddled together, trembling through endless nights, unable to cook or see. A potter named Kael crafted vessels of extraordinary beaut"
"Negative U(0,2) (Informed)",myth_control,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_012_neutral_rep02_myth_control_anything.json,3,Agent_2,196,0,0,1,False,False,True,"Myth: After the Sun and Moon discovered how to meet at dawn and dusk, something unexpected happened. Each time they touched the horizon together, sparks of light fell to Earth, scattering across the land and sea. These s"
"Negative U(0,2) (Informed)",myth_control,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_012_neutral_rep02_myth_control_anything.json,4,Agent_2,218,1,1,9,True,True,True,"Myth: As the fireflies multiplied across the Earth, they began to forget their parents' lesson. Some hoarded their light, glowing brightly but refusing to share their glow with travelers in need. Others gave their light "
"Negative U(0,2) (Informed)",myth_control,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_012_neutral_rep02_myth_control_anything.json,4,Agent_1,212,0,0,4,False,False,True,"Myth: In the age when Kael's fire first warmed the world, a weaver named Sera created tapestries of breathtaking color. She wove stories into every thread—tales of joy, sorrow, courage, and love. Yet she hung them only i"
"Negative U(0,2) (Informed)",myth_control,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_012_neutral_rep02_myth_control_anything.json,5,Agent_1,219,0,6,13,False,True,True,"Myth: Years after Sera showed the world how stories multiply through sharing, villages fell into discord. Some weavers gave every tale freely until they had no energy left to create. Others hoarded their stories jealousl"
"Negative U(0,2) (Informed)",myth_control,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_012_neutral_rep02_myth_control_anything.json,5,Agent_2,213,0,0,8,False,False,True,"Myth: Years passed, and Lumina's balanced approach spread throughout the firefly community. They glowed steadily, guiding travelers while preserving themselves. Harmony seemed complete. Then came the Season of Storms. Da"
"Negative U(0,2) (Informed)",myth_control,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_012_neutral_rep02_myth_control_anything.json,6,Agent_2,222,0,0,14,False,False,True,"Myth: After the Season of Storms ended, the fireflies gathered to reflect on what they'd learned. But their interpretations diverged sharply. Some fireflies, who had given their dimming light to travelers, felt betrayed "
"Negative U(0,2) (Informed)",myth_control,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_012_neutral_rep02_myth_control_anything.json,6,Agent_1,211,0,1,15,False,True,True,"Myth: After Mira and Tarek mastered balanced exchange, a harsh winter fell upon the weavers' village. Thread became scarce, hands grew cold and clumsy, and fear crept into hearts. The careful equilibrium they'd built beg"
"Negative U(0,2) (Informed)",myth_control,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_012_neutral_rep02_myth_control_anything.json,7,Agent_1,220,0,3,15,False,True,True,"Myth: The harsh winter passed, but spring brought no relief to the weavers' village. The fractures remained. Some weavers had taken everything during the scarcity, leaving others with nothing. Those who'd been exploited "
"Negative U(0,2) (Informed)",myth_control,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_012_neutral_rep02_myth_control_anything.json,7,Agent_2,208,0,1,4,False,True,True,"Myth: Weeks after the confrontation, the firefly meadow remained divided. Most kept to themselves, their lights dim and uncertain. But a few remembered Ash's words about lost understanding. Two fireflies, Ember and Glint"
"Negative U(0,2) (Informed)",myth_control,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_012_neutral_rep02_myth_control_anything.json,8,Agent_2,202,0,2,6,False,True,True,"Myth: The night after their tentative dance, Ember waited for Glint's return. She pulsed her light—a small but genuine offering, hoping their careful exchange might grow into something sustainable. Glint appeared briefly"
"Negative U(0,2) (Informed)",myth_control,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_012_neutral_rep02_myth_control_anything.json,8,Agent_1,214,0,5,13,False,True,True,"Myth: Seasons turned in the weavers' village. Mira and Tarek continued their sparse exchanges—small threads offered, smaller returns given, neither quite abandoning connection nor fully embracing it. One morning, Mira sa"
"Negative U(0,2) (Informed)",myth_control,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_012_neutral_rep02_myth_control_anything.json,9,Agent_1,212,0,2,3,False,True,True,"Myth: The answer came swiftly. Tarek took Mira's careful offering—the modest thread she'd woven as a final inquiry—and returned nothing. Again. Mira sat at her empty loom, understanding crystallizing like frost. She'd te"
"Negative U(0,2) (Informed)",myth_control,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_012_neutral_rep02_myth_control_anything.json,9,Agent_2,204,0,0,7,False,False,True,"Myth: Dawn broke over the firefly meadow. Ember remained in her corner, her light steady but solitary. She'd watched Glint's space through the night—empty, dark, silent. No flicker of genuine reciprocity had appeared. He"
"Negative U(0,2) (Informed)",myth_control,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_012_neutral_rep02_myth_control_anything.json,10,Agent_2,205,0,1,5,False,True,True,"Myth: Nights passed in the meadow. Ember glowed in her corner. Glint remained invisible in his. Neither approached the space where they'd once danced. The young fireflies asked Lumina: ""Will they ever try again?"" ""Look c"
"Negative U(0,2) (Informed)",myth_control,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_012_neutral_rep02_myth_control_anything.json,10,Agent_1,202,0,2,2,False,True,True,"Myth: Morning came. Mira stood before her loom with five new threads—resources for the day's weaving. She glanced toward Tarek's workshop. Silent. Empty. As hers must seem to him. A young weaver approached. ""Will you try"
